Berichtsjahr,Berichtsmonat,Segment,Marke,Modellreihe,Anzahl,ZS Anzahl,Diesel,ZS Diesel,Hybrid,ZS Hybrid,Benzin-Hybrid,ZS Benzin-Hybrid,Diesel-Hybrid,ZS Diesel-Hybrid,Hybrid (ohne Plug-in),ZS Hybrid (ohne Plug-in),Benzin-Hybrid (ohne Plug-in),ZS Benzin-Hybrid (ohne Plug-in),Diesel-Hybrid (ohne Plug-in),ZS Diesel-Hybrid (ohne Plug-in),Plug-in-Hybrid,ZS Plug-in-Hybrid,Benzin-Plug-in-Hybrid,ZS Benzin-Plug-in-Hybrid,Diesel-Plug-in-Hybrid,ZS Diesel-Plug-in-Hybrid,Elektro (BEV),ZS Elektro (BEV),Allradantrieb,ZS Allrad,offener Aufbau,ZS offener Aufbau,gewerblich,ZS gewerblich,ObjectId,Monat Sortierung
2025,Januar,SUVs,FORD,KUGA,1149,,5,,1022,,1022,,,-,463,,463,,,-,559,,559,,,-,,-,144,,,-,529,,20477,1
2025,Mai,SUVs,FERRARI,PUROSANGUE,25,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,25,,,-,18,,20478,5
2025,Januar,SUVs,FORD,MUSTANG MACH-E,26,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,26,,7,,,-,23,,20479,1
2025,Mai,SUVs,FIAT,600,627,,,-,601,,601,,,-,601,,601,,,-,,-,,-,,-,26,,,-,,-,68,,20480,5
2025,Januar,SUVs,GWM,WEY 03,22,,,-,22,,22,,,-,,-,,-,,-,22,,22,,,-,,-,1,,,-,14,,20481,1
2025,Mai,SUVs,FORD,CAPRI,224,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,224,,63,,,-,139,,20482,5
2025,Januar,SUVs,GWM,WEY 05,238,,,-,238,,238,,,-,,-,,-,,-,238,,238,,,-,,-,238,,,-,228,,20483,1
2025,Mai,SUVs,FORD,EXPLORER,849,,,-,2,,2,,,-,,-,,-,,-,2,,2,,,-,847,,127,,,-,405,,20484,5
2025,Januar,SUVs,HONDA,CR-V,108,,,-,108,,108,,,-,104,,104,,,-,4,,4,,,-,,-,67,,,-,33,,20485,1
2025,Mai,SUVs,FORD,KUGA,1143,,,-,810,,810,,,-,271,,271,,,-,539,,539,,,-,,-,109,,,-,627,,20486,5
2025,Januar,SUVs,HONDA,HR-V,137,,,-,137,,137,,,-,137,,137,,,-,,-,,-,,-,,-,,-,,-,25,,20487,1
2025,Mai,SUVs,FORD,MUSTANG MACH-E,26,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,26,,15,,,-,21,,20488,5
2025,Januar,SUVs,HONDA,ZR-V,42,,,-,42,,42,,,-,42,,42,,,-,,-,,-,,-,,-,,-,,-,14,,20489,1
2025,Mai,SUVs,GWM,WEY 03,23,,,-,23,,23,,,-,,-,,-,,-,23,,23,,,-,,-,2,,,-,18,,20490,5
2025,Januar,SUVs,HYUNDAI,BAYON,318,,,-,2,,2,,,-,2,,2,,,-,,-,,-,,-,,-,,-,,-,237,,20491,1
2025,Mai,SUVs,GWM,WEY 05,33,,,-,33,,33,,,-,,-,,-,,-,33,,33,,,-,,-,33,,,-,30,,20492,5
2025,Januar,SUVs,HYUNDAI,GV60,11,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,11,,11,,,-,11,,20493,1
2025,Mai,SUVs,HONDA,CR-V,116,,,-,116,,116,,,-,98,,98,,,-,18,,18,,,-,,-,63,,,-,44,,20494,5
2025,Januar,SUVs,HYUNDAI,GV70,31,,9,,,-,,-,,-,,-,,-,,-,,-,,-,,-,15,,31,,,-,23,,20495,1
2025,Mai,SUVs,HONDA,E:NY1,13,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,13,,,-,,-,11,,20496,5
2025,Januar,SUVs,HYUNDAI,GV80,6,,3,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,6,,,-,5,,20497,1
2025,Mai,SUVs,HONDA,HR-V,104,,,-,104,,104,,,-,104,,104,,,-,,-,,-,,-,,-,,-,,-,9,,20498,5
2025,Januar,SUVs,HYUNDAI,IONIQ5,506,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,506,,209,,,-,355,,20499,1
2025,Januar,SUVs,HYUNDAI,KONA,743,,,-,115,,115,,,-,115,,115,,,-,,-,,-,,-,372,,15,,,-,459,,20500,1
2025,Mai,SUVs,HONDA,ZR-V,56,,,-,56,,56,,,-,56,,56,,,-,,-,,-,,-,,-,,-,,-,14,,20501,5
2025,März,SUVs,HONDA,E:NY1,2,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,2,,,-,,-,1,,20502,3
2025,Mai,SUVs,HYUNDAI,BAYON,218,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,166,,20503,5
2025,März,SUVs,HONDA,HR-V,265,,,-,265,,265,,,-,265,,265,,,-,,-,,-,,-,,-,,-,,-,158,,20504,3
2025,Mai,SUVs,HYUNDAI,GV60,10,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,10,,7,,,-,4,,20505,5
2025,März,SUVs,HONDA,ZR-V,96,,,-,96,,96,,,-,96,,96,,,-,,-,,-,,-,,-,,-,,-,44,,20506,3
2025,Mai,SUVs,HYUNDAI,GV70,143,,13,,,-,,-,,-,,-,,-,,-,,-,,-,,-,103,,143,,,-,128,,20507,5
2025,März,SUVs,HYUNDAI,BAYON,188,,,-,2,,2,,,-,2,,2,,,-,,-,,-,,-,,-,,-,,-,121,,20508,3
2025,Mai,SUVs,HYUNDAI,GV80,2,,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,2,,,-,1,,20509,5
2025,März,SUVs,HYUNDAI,GV60,21,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,21,,16,,,-,14,,20510,3
2025,Mai,SUVs,HYUNDAI,IONIQ5,582,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,582,,192,,,-,404,,20511,5
2025,März,SUVs,HYUNDAI,GV70,104,,15,,,-,,-,,-,,-,,-,,-,,-,,-,,-,20,,104,,,-,92,,20512,3
2025,Mai,SUVs,HYUNDAI,KONA,1225,,,-,216,,216,,,-,216,,216,,,-,,-,,-,,-,524,,34,,,-,506,,20513,5
2025,März,SUVs,HYUNDAI,GV80,3,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,3,,,-,3,,20514,3
2025,Mai,SUVs,HYUNDAI,TUCSON,1753,,,-,1683,,1555,,128,,1264,,1136,,128,,419,,419,,,-,,-,561,,,-,928,,20515,5
2025,März,SUVs,HYUNDAI,IONIQ5,660,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,660,,232,,,-,404,,20516,3
2025,Mai,SUVs,JEEP,AVENGER,669,,,-,428,,428,,,-,428,,428,,,-,,-,,-,,-,30,,13,,,-,475,,20517,5
2025,März,SUVs,HYUNDAI,KONA,1148,,,-,251,,251,,,-,251,,251,,,-,,-,,-,,-,638,,11,,,-,556,,20518,3
2025,Mai,SUVs,KGM,ACTYON,32,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,11,,,-,12,,20519,5
2025,März,SUVs,HYUNDAI,TUCSON,1579,,3,,1500,,1395,,105,,1208,,1103,,105,,292,,292,,,-,,-,469,,,-,780,,20520,3
2025,Mai,SUVs,KGM,KORANDO,16,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,3,,,-,9,,20521,5
2025,März,SUVs,JEEP,AVENGER,662,,,-,321,,321,,,-,321,,321,,,-,,-,,-,,-,53,,,-,,-,438,,20522,3
2025,Mai,SUVs,KGM,TIVOLI,81,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,18,,20523,5
2025,März,SUVs,KIA,EV3,806,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,806,,,-,,-,345,,20524,3
2025,Mai,SUVs,KGM,TORRES,71,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,5,,,-,61,,20525,5
2025,März,SUVs,KIA,EV6,228,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,228,,126,,,-,158,,20526,3
2025,Mai,SUVs,KIA,EV3,859,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,859,,,-,,-,424,,20527,5
2025,März,SUVs,KIA,EV9,146,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,146,,145,,,-,127,,20528,3
2025,Mai,SUVs,KIA,EV6,329,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,329,,156,,,-,257,,20529,5
2025,März,SUVs,KIA,NIRO,98,,,-,94,,94,,,-,60,,60,,,-,34,,34,,,-,4,,,-,,-,66,,20530,3
2025,Mai,SUVs,KIA,EV9,96,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,96,,93,,,-,78,,20531,5
2025,März,SUVs,KIA,SPORTAGE,990,,,-,856,,787,,69,,726,,657,,69,,130,,130,,,-,,-,311,,,-,551,,20532,3
2025,Mai,SUVs,KIA,NIRO,123,,,-,116,,116,,,-,68,,68,,,-,48,,48,,,-,7,,,-,,-,84,,20533,5
2025,März,SUVs,KIA,STONIC,227,,,-,109,,109,,,-,109,,109,,,-,,-,,-,,-,,-,,-,,-,122,,20534,3
2025,Mai,SUVs,KIA,SPORTAGE,1042,,,-,1008,,938,,70,,868,,798,,70,,140,,140,,,-,,-,297,,,-,542,,20535,5
2025,März,SUVs,LEAPMOTOR,C10,12,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,12,,,-,,-,6,,20536,3
2025,Mai,SUVs,KIA,STONIC,311,,,-,133,,133,,,-,133,,133,,,-,,-,,-,,-,,-,,-,,-,187,,20537,5
2025,März,SUVs,LEXUS,LBX,90,,,-,90,,90,,,-,90,,90,,,-,,-,,-,,-,,-,2,,,-,46,,20538,3
2025,Mai,SUVs,LEAPMOTOR,C10,212,,,-,96,,96,,,-,,-,,-,,-,96,,96,,,-,116,,,-,,-,89,,20539,5
2025,März,SUVs,LEXUS,NX,148,,,-,148,,148,,,-,42,,42,,,-,106,,106,,,-,,-,119,,,-,122,,20540,3
2025,Mai,SUVs,LEXUS,LBX,113,,,-,113,,113,,,-,113,,113,,,-,,-,,-,,-,,-,3,,,-,74,,20541,5
2025,Mai,SUVs,LEXUS,NX,98,,,-,98,,98,,,-,51,,51,,,-,47,,47,,,-,,-,69,,,-,77,,20542,5
2025,Januar,SUVs,HYUNDAI,TUCSON,1303,,,-,1236,,1112,,124,,953,,829,,124,,283,,283,,,-,,-,468,,,-,640,,20543,1
2025,Mai,SUVs,LEXUS,RX,86,,,-,86,,86,,,-,26,,26,,,-,60,,60,,,-,,-,86,,,-,75,,20544,5
2025,Januar,SUVs,JEEP,AVENGER,490,,,-,196,,196,,,-,196,,196,,,-,,-,,-,,-,43,,,-,,-,243,,20545,1
2025,Mai,SUVs,LEXUS,RZ,111,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,111,,5,,,-,27,,20546,5
2025,Januar,SUVs,KIA,EV3,386,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,386,,,-,,-,172,,20547,1
2025,März,SUVs,LEXUS,RX,19,,,-,19,,19,,,-,6,,6,,,-,13,,13,,,-,,-,19,,,-,16,,20548,3
2025,Mai,SUVs,LEXUS,UX,35,,,-,34,,34,,,-,34,,34,,,-,,-,,-,,-,1,,5,,,-,9,,20549,5
2025,Januar,SUVs,KIA,EV6,327,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,327,,211,,,-,271,,20550,1
2025,März,SUVs,LEXUS,RZ,5,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,5,,5,,,-,4,,20551,3
2025,Mai,SUVs,LOTUS,ELETRE,6,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,6,,6,,,-,6,,20552,5
2025,Januar,SUVs,KIA,EV9,168,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,168,,167,,,-,141,,20553,1
2025,März,SUVs,LEXUS,UX,87,,,-,85,,85,,,-,85,,85,,,-,,-,,-,,-,2,,2,,,-,15,,20554,3
2025,Mai,SUVs,LYNK & CO,01,157,,,-,157,,157,,,-,,-,,-,,-,157,,157,,,-,,-,,-,,-,150,,20555,5
2025,Januar,SUVs,KIA,NIRO,221,,,-,150,,150,,,-,119,,119,,,-,31,,31,,,-,71,,,-,,-,157,,20556,1
2025,Mai,SUVs,LYNK & CO,02,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,,-,,-,20557,5
2025,März,SUVs,LOTUS,ELETRE,13,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,13,,13,,,-,12,,20558,3
2025,Januar,SUVs,KIA,SPORTAGE,1045,,,-,1010,,820,,190,,893,,703,,190,,117,,117,,,-,,-,358,,,-,739,,20559,1
2025,Mai,SUVs,MASERATI,GRECALE,41,,,-,34,,34,,,-,34,,34,,,-,,-,,-,,-,,-,41,,,-,39,,20560,5
2025,März,SUVs,LYNK & CO,01,1,,,-,1,,1,,,-,,-,,-,,-,1,,1,,,-,,-,,-,,-,1,,20561,3
2025,Januar,SUVs,KIA,STONIC,377,,,-,159,,159,,,-,159,,159,,,-,,-,,-,,-,,-,,-,,-,243,,20562,1
2025,Mai,SUVs,MASERATI,LEVANTE,3,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,3,,,-,3,,20563,5
2025,März,SUVs,LYNK & CO,02,2,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,2,,,-,,-,1,,20564,3
2025,Januar,SUVs,LEAPMOTOR,C10,28,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,28,,,-,,-,21,,20565,1
2025,Mai,SUVs,MAZDA,CX-30,899,,,-,899,,899,,,-,899,,899,,,-,,-,,-,,-,,-,50,,,-,322,,20566,5
2025,März,SUVs,MASERATI,GRECALE,73,,,-,61,,61,,,-,61,,61,,,-,,-,,-,,-,1,,73,,,-,61,,20567,3
2025,Januar,SUVs,LEXUS,LBX,105,,,-,105,,105,,,-,105,,105,,,-,,-,,-,,-,,-,5,,,-,62,,20568,1
2025,Mai,SUVs,MAZDA,CX-5,113,,7,,106,,106,,,-,106,,106,,,-,,-,,-,,-,,-,31,,,-,63,,20569,5
2025,März,SUVs,MASERATI,LEVANTE,3,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,3,,,-,1,,20570,3
2025,Januar,SUVs,LEXUS,NX,149,,,-,149,,149,,,-,66,,66,,,-,83,,83,,,-,,-,117,,,-,113,,20571,1
2025,Mai,SUVs,MAZDA,CX-60,909,,,-,909,,535,,374,,374,,,-,374,,535,,535,,,-,,-,877,,,-,629,,20572,5
2025,März,SUVs,MAZDA,CX-30,1540,,,-,1540,,1540,,,-,1540,,1540,,,-,,-,,-,,-,,-,68,,,-,785,,20573,3
2025,Januar,SUVs,LEXUS,RX,27,,,-,27,,27,,,-,4,,4,,,-,23,,23,,,-,,-,27,,,-,23,,20574,1
2025,Mai,SUVs,MAZDA,CX-80,220,,,-,220,,94,,126,,126,,,-,126,,94,,94,,,-,,-,220,,,-,147,,20575,5
2025,März,SUVs,MAZDA,CX-5,723,,75,,648,,648,,,-,648,,648,,,-,,-,,-,,-,,-,200,,,-,561,,20576,3
2025,Januar,SUVs,LEXUS,RZ,4,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,4,,3,,,-,3,,20577,1
2025,Mai,SUVs,MAZDA,MX-30,51,,,-,44,,44,,,-,,-,,-,,-,44,,44,,,-,7,,,-,,-,24,,20578,5
2025,März,SUVs,MAZDA,CX-60,1114,,,-,1114,,526,,588,,588,,,-,588,,526,,526,,,-,,-,1063,,,-,654,,20579,3
2025,Januar,SUVs,LEXUS,UX,29,,,-,27,,27,,,-,27,,27,,,-,,-,,-,,-,2,,2,,,-,8,,20580,1
2025,Mai,SUVs,MERCEDES,GLA,1782,,240,,951,,951,,,-,776,,776,,,-,175,,175,,,-,573,,574,,,-,700,,20581,5
2025,März,SUVs,MAZDA,CX-80,336,,,-,336,,146,,190,,190,,,-,190,,146,,146,,,-,,-,336,,,-,226,,20582,3
2025,Januar,SUVs,LOTUS,ELETRE,22,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,22,,22,,,-,13,,20583,1
2025,März,SUVs,MAZDA,MX-30,26,,,-,22,,22,,,-,,-,,-,,-,22,,22,,,-,4,,,-,,-,11,,20584,3
2025,Januar,SUVs,LYNK & CO,01,4,,,-,4,,4,,,-,,-,,-,,-,4,,4,,,-,,-,,-,,-,3,,20585,1
2025,Mai,SUVs,MERCEDES,GLB,1182,,263,,195,,195,,,-,195,,195,,,-,,-,,-,,-,724,,367,,,-,668,,20586,5
2025,Januar,SUVs,MASERATI,GRECALE,31,,,-,15,,15,,,-,15,,15,,,-,,-,,-,,-,1,,31,,,-,21,,20587,1
2025,Januar,SUVs,MASERATI,LEVANTE,8,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,8,,,-,8,,20588,1
2025,Mai,SUVs,MERCEDES,"GLK, GLC",3075,,,-,3075,,1238,,1837,,1979,,779,,1200,,1096,,459,,637,,,-,3075,,,-,1933,,20589,5
2025,Januar,SUVs,MAZDA,CX-30,757,,,-,757,,757,,,-,757,,757,,,-,,-,,-,,-,,-,42,,,-,253,,20590,1
2025,Mai,SUVs,MG ROEWE,MARVEL,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,,-,1,,20591,5
2025,Mai,SUVs,MG ROEWE,RX6,739,,,-,286,,286,,,-,,-,,-,,-,286,,286,,,-,,-,,-,,-,519,,20592,5
2025,Mai,SUVs,MG ROEWE,ZS,438,,,-,297,,297,,,-,297,,297,,,-,,-,,-,,-,2,,,-,,-,168,,20593,5
2025,Mai,SUVs,MITSUBISHI,ASX,283,,,-,215,,215,,,-,210,,210,,,-,5,,5,,,-,,-,,-,,-,91,,20594,5
2025,Januar,SUVs,MAZDA,CX-5,314,,47,,266,,266,,,-,266,,266,,,-,,-,,-,,-,,-,134,,,-,124,,20595,1
2025,Januar,SUVs,MAZDA,CX-60,244,,,-,244,,118,,126,,126,,,-,126,,118,,118,,,-,,-,228,,,-,143,,20596,1
2025,Mai,SUVs,MITSUBISHI,ECLIPSE CROSS,241,,,-,241,,241,,,-,,-,,-,,-,241,,241,,,-,,-,241,,,-,181,,20597,5
2025,Januar,SUVs,MAZDA,CX-80,184,,,-,184,,71,,113,,113,,,-,113,,71,,71,,,-,,-,184,,,-,107,,20598,1
2025,Mai,SUVs,MITSUBISHI,OUTLANDER,349,,,-,349,,349,,,-,,-,,-,,-,349,,349,,,-,,-,349,,,-,259,,20599,5
2025,Januar,SUVs,MAZDA,MX-30,35,,,-,29,,29,,,-,,-,,-,,-,29,,29,,,-,6,,,-,,-,16,,20600,1
2025,Mai,SUVs,NIO,EL6,3,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,3,,3,,,-,1,,20601,5
2025,Januar,SUVs,MERCEDES,GLA,1424,,226,,561,,561,,,-,539,,539,,,-,22,,22,,,-,634,,334,,,-,568,,20602,1
2025,Mai,SUVs,NIO,ES8,4,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,4,,4,,,-,4,,20603,5
2025,Januar,SUVs,MERCEDES,GLB,998,,378,,278,,278,,,-,278,,278,,,-,,-,,-,,-,342,,515,,,-,577,,20604,1
2025,Mai,SUVs,NISSAN,ARIYA,71,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,71,,18,,,-,30,,20605,5
2025,Januar,SUVs,MERCEDES,"GLK, GLC",3143,,,-,3140,,1455,,1685,,2509,,1090,,1419,,631,,365,,266,,,-,3142,,,-,2238,,20606,1
2025,Mai,SUVs,NISSAN,QASHQAI,895,,,-,893,,893,,,-,893,,893,,,-,,-,,-,,-,,-,36,,,-,606,,20607,5
2025,Januar,SUVs,MG ROEWE,MARVEL,173,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,173,,68,,,-,173,,20608,1
2025,Mai,SUVs,OPEL,CROSSLAND X,5,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,4,,20609,5
2025,Januar,SUVs,MG ROEWE,RX6,108,,,-,50,,50,,,-,,-,,-,,-,50,,50,,,-,,-,,-,,-,50,,20610,1
2025,Mai,SUVs,OPEL,FRONTERA,972,,,-,571,,571,,,-,571,,571,,,-,,-,,-,,-,401,,,-,,-,844,,20611,5
2025,Januar,SUVs,MG ROEWE,ZS,640,,,-,141,,141,,,-,141,,141,,,-,,-,,-,,-,498,,,-,,-,520,,20612,1
2025,Mai,SUVs,OPEL,GRANDLAND X,1390,,12,,1117,,1117,,,-,1117,,1117,,,-,,-,,-,,-,223,,10,,,-,1189,,20613,5
2025,Januar,SUVs,MITSUBISHI,ASX,211,,,-,157,,157,,,-,144,,144,,,-,13,,13,,,-,,-,,-,,-,62,,20614,1
2025,März,SUVs,MERCEDES,GLA,2138,,250,,1009,,1009,,,-,807,,807,,,-,202,,202,,,-,870,,524,,,-,792,,20615,3
2025,Mai,SUVs,OPEL,MOKKA,1758,,,-,161,,161,,,-,161,,161,,,-,,-,,-,,-,161,,,-,,-,1418,,20616,5
2025,Januar,SUVs,MITSUBISHI,ECLIPSE CROSS,90,,,-,90,,90,,,-,,-,,-,,-,90,,90,,,-,,-,90,,,-,67,,20617,1
2025,März,SUVs,MERCEDES,GLB,1241,,348,,249,,249,,,-,249,,249,,,-,,-,,-,,-,644,,386,,,-,767,,20618,3
2025,Mai,SUVs,PEUGEOT,2008,845,,,-,492,,492,,,-,492,,492,,,-,,-,,-,,-,112,,,-,,-,455,,20619,5
2025,Januar,SUVs,NIO,EL6,3,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,3,,3,,,-,2,,20620,1
2025,März,SUVs,MERCEDES,"GLK, GLC",3080,,,-,3079,,1185,,1894,,2593,,1028,,1565,,486,,157,,329,,,-,3080,,,-,2120,,20621,3
2025,Mai,SUVs,POLESTAR,3,8,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,8,,8,,,-,7,,20622,5
2025,Januar,SUVs,NIO,ES8,6,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,6,,6,,,-,5,,20623,1
2025,Mai,SUVs,POLESTAR,4,89,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,89,,34,,,-,77,,20624,5
2025,Januar,SUVs,NISSAN,ARIYA,158,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,158,,70,,,-,75,,20625,1
2025,Mai,SUVs,RENAULT,ARKANA,92,,,-,92,,92,,,-,92,,92,,,-,,-,,-,,-,,-,,-,,-,59,,20626,5
2025,Januar,SUVs,NISSAN,QASHQAI,946,,,-,944,,944,,,-,944,,944,,,-,,-,,-,,-,,-,23,,,-,648,,20627,1
2025,Januar,SUVs,OPEL,CROSSLAND X,43,,7,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,39,,20628,1
2025,Januar,SUVs,OPEL,FRONTERA,3,,,-,3,,3,,,-,3,,3,,,-,,-,,-,,-,,-,,-,,-,3,,20629,1
2025,Mai,SUVs,RENAULT,AUSTRAL,706,,,-,706,,706,,,-,706,,706,,,-,,-,,-,,-,,-,,-,,-,340,,20630,5
2025,Januar,SUVs,OPEL,GRANDLAND X,976,,165,,362,,362,,,-,330,,330,,,-,32,,32,,,-,271,,,-,,-,840,,20631,1
2025,Mai,SUVs,RENAULT,CAPTUR,632,,,-,409,,409,,,-,407,,407,,,-,2,,2,,,-,,-,,-,,-,213,,20632,5
2025,Januar,SUVs,OPEL,MOKKA,1333,,,-,120,,120,,,-,120,,120,,,-,,-,,-,,-,96,,,-,,-,975,,20633,1
2025,Mai,SUVs,RENAULT,RAFALE,378,,,-,378,,378,,,-,149,,149,,,-,229,,229,,,-,,-,229,,,-,271,,20634,5
2025,Januar,SUVs,PEUGEOT,2008,854,,,-,381,,381,,,-,381,,381,,,-,,-,,-,,-,32,,,-,,-,542,,20635,1
2025,Mai,SUVs,RENAULT,SYMBIOZ,443,,,-,443,,443,,,-,443,,443,,,-,,-,,-,,-,,-,,-,,-,261,,20636,5
2025,Januar,SUVs,POLESTAR,3,6,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,6,,6,,,-,6,,20637,1
2025,Mai,SUVs,SEAT,ARONA,1246,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,666,,20638,5
2025,Januar,SUVs,POLESTAR,4,165,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,165,,55,,,-,133,,20639,1
2025,Mai,SUVs,SEAT,ATECA,1024,,74,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,313,,,-,500,,20640,5
2025,Januar,SUVs,RENAULT,ARKANA,411,,,-,411,,411,,,-,411,,411,,,-,,-,,-,,-,,-,,-,,-,185,,20641,1
2025,Mai,SUVs,SEAT,FORMENTOR,1996,,210,,1183,,1183,,,-,600,,600,,,-,583,,583,,,-,,-,531,,,-,1350,,20642,5
2025,Januar,SUVs,RENAULT,AUSTRAL,563,,,-,563,,563,,,-,563,,563,,,-,,-,,-,,-,,-,,-,,-,371,,20643,1
2025,Mai,SUVs,SEAT,TARRACO,10,,6,,1,,1,,,-,,-,,-,,-,1,,1,,,-,,-,2,,,-,10,,20644,5
2025,Januar,SUVs,RENAULT,CAPTUR,609,,,-,470,,470,,,-,470,,470,,,-,,-,,-,,-,,-,,-,,-,345,,20645,1
2025,Mai,SUVs,SEAT,TAVASCAN,1060,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1060,,628,,,-,440,,20646,5
2025,Januar,SUVs,RENAULT,KOLEOS,1,,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,,-,20647,1
2025,Mai,SUVs,SEAT,TERRAMAR,1522,,,-,1019,,1019,,,-,437,,437,,,-,582,,582,,,-,,-,503,,,-,1063,,20648,5
2025,Januar,SUVs,RENAULT,RAFALE,178,,,-,178,,178,,,-,136,,136,,,-,42,,42,,,-,,-,42,,,-,119,,20649,1
2025,Mai,SUVs,SKODA,ELROQ,2690,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,2690,,22,,,-,1076,,20650,5
2025,Januar,SUVs,RENAULT,SYMBIOZ,211,,,-,210,,210,,,-,210,,210,,,-,,-,,-,,-,,-,,-,,-,137,,20651,1
2025,Mai,SUVs,SKODA,ENYAQ,1844,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1844,,798,,,-,1422,,20652,5
2025,Januar,SUVs,SEAT,ARONA,1322,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,408,,20653,1
2025,Mai,SUVs,SKODA,KAMIQ,1732,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,581,,20654,5
2025,Januar,SUVs,SEAT,ATECA,1471,,229,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,328,,,-,982,,20655,1
2025,Mai,SUVs,SKODA,KAROQ,2549,,570,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,658,,,-,1055,,20656,5
2025,Januar,SUVs,SEAT,FORMENTOR,2605,,224,,1480,,1480,,,-,655,,655,,,-,825,,825,,,-,,-,859,,,-,1349,,20657,1
2025,Mai,SUVs,SMART,1,117,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,117,,42,,,-,53,,20658,5
2025,Januar,SUVs,SEAT,TARRACO,21,,6,,13,,13,,,-,,-,,-,,-,13,,13,,,-,,-,2,,,-,15,,20659,1
2025,Mai,SUVs,SMART,3,97,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,97,,36,,,-,58,,20660,5
